Tiempo_s,Corriente_A,SoC,Voltaje_V,Temperatura_C,Potencia_W,C_rate,Calor_Generado_W,Energia_Wh
1417,2.126019093325296,1.0,4.23189028639988,23.654522590511743,8.997079549743999,0.4252038186650592,0.06779935777775568,18.253841873409385
1418,2.1179997995659017,1.0,4.2317699969934885,23.64114592971088,8.962888005441204,0.42359995991318034,0.06728884726441799,18.256331564522007
1419,2.110010754392987,1.0,4.231650161315895,23.627813618346067,8.928827349205358,0.42200215087859744,0.06678218075481095,18.25881179434123
1420,2.1020518437095976,1.0,4.231530777655644,23.61452554721171,8.894897072884953,0.4204103687419195,0.06627932930464377,18.2612825990837
1421,2.094122953849152,1.0,4.231411844307737,23.601281607028593,8.861096670354007,0.4188245907698304,0.06578026418756848,18.263744014825466
1422,2.086223971573815,1.0,4.231293359573607,23.588081688448014,8.827425637503563,0.417244794314763,0.06528495689353835,18.26619607750255
1423,2.078354784072883,1.0,4.231175321761094,23.574925682055852,8.79388347223329,0.4156709568145766,0.06479337912717961,18.2686388229115
1424,2.070515278961171,1.0,4.231057729184418,23.56181347837661,8.760469674443092,0.41410305579223416,0.06430550280617482,18.27107228670996
1425,2.0627053442774086,1.0,4.2309405801641615,23.548744967877408,8.727183746024776,0.4125410688554817,0.06382130005965875,18.27349650441719
1426,2.0549248684826416,1.0,4.23082387302724,23.53572004097192,8.69402519085372,0.4109849736965283,0.06334074322662601,18.275911511414648
1427,2.047173740458636,1.0,4.23070760610688,23.52273858802429,8.660993514780623,0.4094347480917272,0.06286380485435104,18.278317342946533
1428,2.0394518495062948,1.0,4.230591777742594,23.50980049935298,8.628088225623257,0.40789036990125893,0.062390457696819696,18.28071403412032
1429,2.0317590853440746,1.0,4.230476386280161,23.496905665234603,8.595308833158287,0.4063518170688149,0.06192067471317285,18.283101619907306
1430,2.0240953381064117,1.0,4.230361430071596,23.484053975907678,8.562654849113091,0.40481906762128234,0.06145442906616164,18.28548013514317
1431,2.016460498342153,1.0,4.2302469074751325,23.471245321576376,8.530125787157656,0.40329209966843055,0.06099169412061424,18.287849614528493
1432,2.008854457012992,1.0,4.230132816855195,23.458479592414207,8.49772116289648,0.40177089140259836,0.060532443441914434,18.290210092629298
1433,2.001277105491912,1.0,4.230019156582379,23.44575667856767,8.465440493860521,0.4002554210983824,0.06007665079449129,18.292561603877594
1434,1.9937283355616355,1.0,4.2299059250334246,23.433076470159847,8.43328329949919,0.3987456671123271,0.05962429014032054,18.294904182571898
1435,1.9862080394130768,1.0,4.2297931205911965,23.420438857294,8.40124910117236,0.39724160788261537,0.05917533563743707,18.29723786287778
1436,1.978716109643806,1.0,4.229680741644657,23.407843730057063,8.369337422142443,0.3957432219287612,0.05872976163845877,18.299562678828373
1437,1.9712524392565105,1.0,4.229568786588848,23.395290978523157,8.337547787566466,0.3942504878513021,0.05828754268912113,18.30187866432492
1438,1.9638169216574688,1.0,4.2294572538248625,23.382780492757018,8.305879724488193,0.39276338433149377,0.05784865352682325,18.30418585313728
1439,1.9564094506550305,1.0,4.229346141759826,23.370312162817417,8.274332761830314,0.3912818901310061,0.05741306907918477,18.306484278904456
1440,1.9490299204580943,1.0,4.229235448806872,23.35788587876052,8.24290643038661,0.3898059840916189,0.056980764462613284,18.308773975135118
1441,1.941678225674604,1.0,4.229125173385119,23.345501530643222,8.21160026281422,0.3883356451349208,0.05655171498088317,18.311054975208123
1442,1.9343542613100384,1.0,4.229015313919651,23.333159008526444,8.180413793625886,0.3868708522620077,0.05612589612372457,18.31332731237302
1443,1.9270579227659117,1.0,4.228905868841489,23.320858202478373,8.149346559182252,0.38541158455318236,0.055703283565423055,18.31559101975057
1444,1.9197891058382823,1.0,4.228796836587574,23.308599002577697,8.118398097684215,0.3839578211676565,0.05528385316343028,18.317846130333262
1445,1.912547706716264,1.0,4.228688215600744,23.296381298916764,8.087567949165294,0.38250954134325277,0.0548675809569846,18.32009267698581
1446,1.9053336219805408,1.0,4.228580004329708,23.28420498160474,8.056855655484014,0.38106672439610817,0.05445444316574229,18.322330692445664
1447,1.898146748601896,1.0,4.228472201229029,23.272069940770713,8.026260760316383,0.3796293497203792,0.054044416188419236,18.32456020932353
1448,1.8909869839397329,1.0,4.228364804759096,23.259976066566743,7.99578280914832,0.37819739678794656,0.05363747660144231,18.326781260103846
1449,1.8838542257406128,1.0,4.22825781338611,23.247923249170928,7.965421349268186,0.37677084514812254,0.05323360115761146,18.32899387714531
1450,1.8767483721367964,1.0,4.228151225582052,23.23591137879037,7.935175929759317,0.3753496744273593,0.05283276678477172,18.331198092681355
1451,1.869669321644786,1.0,4.228045039824672,23.223940345664158,7.905046101492597,0.3739338643289572,0.05243495058449511,18.33339393882066
1452,1.8626169731638775,1.0,4.227939254597459,23.21201004006629,7.875031417119059,0.3725233946327755,0.05204012983077247,18.335581447547636
1453,1.8555912259747167,1.0,4.227833868389621,23.20012035230856,7.845131431062526,0.37111824519494335,0.05164828196871528,18.33776065072293
1454,1.84859197973786,1.0,4.227728879696068,23.188271172743427,7.815345699512279,0.369718395947572,0.05125938461326711,18.339931580083906
1455,1.84161913449234,1.0,4.2276242870173855,23.176462391766826,7.785673780415753,0.368323826898468,0.05087341554792473,18.342094267245134
1456,1.834672590654244,1.0,4.227520088859814,23.16469389982097,7.756115233471295,0.3669345181308488,0.05049035272346933,18.344248743698877
1457,1.8277522490152835,1.0,4.22741628373523,23.152965587397105,7.726669620120898,0.36555044980305673,0.050110174256706407,18.346395040815576
1458,1.820858010741384,1.0,4.227312870161121,23.141277345038226,7.69733650354303,0.3641716021482768,0.049732858429216056,18.34853318984434
1459,1.8139897773712683,1.0,4.227209846660569,23.129629063341778,7.668115448645439,0.36279795547425364,0.04935838368611195,18.350663221913408
1460,1.807147450815055,1.0,4.227107211762226,23.11802063296231,7.639006022058041,0.36142949016301096,0.04898672863481027,18.352785168030646
1461,1.8003309333528543,1.0,4.227004964000293,23.106451944614104,7.610007792125796,0.3600661866705709,0.048617872043807395,18.354899059084016
1462,1.7935401276333731,1.0,4.226903101914501,23.094922889073764,7.581120328901635,0.35870802552667463,0.048251792841467044,18.357004925842045
1463,1.7867749366725267,1.0,4.226801624050088,23.083433357182788,7.552343204139429,0.3573549873345053,0.04788847011481667,18.359102798954307
1464,1.780035263852051,1.0,4.226700528957781,23.071983239850084,7.523675991286966,0.35600705277041017,0.047527883108352605,18.361192708951886
1465,1.7733210129181216,1.0,4.226599815193772,23.06057242805449,7.495118265478966,0.3546642025836243,0.04717001122285429,18.363274686247852
1466,1.7666320879799866,1.0,4.2264994813197,23.04920081284722,7.4666696035301525,0.3533264175959973,0.046814834014207905,18.36534876113772
1467,1.759968393508587,1.0,4.226399525902629,23.03786828535434,7.4383295839283035,0.3519936787017174,0.04646233119223794,18.367414963799924
1468,1.7533298343351993,1.0,4.226299947515028,23.02657473677912,7.410097786827386,0.3506659668670399,0.046112482619548464,18.369473324296266
1469,1.746716315650073,1.0,4.226200744734752,23.015320058404477,7.38197379404068,0.34934326313001457,0.045765268310372476,18.37152387257239
1470,1.7401277430010786,1.0,4.226101916145017,23.00410414159527,7.353957189033961,0.34802554860021573,0.04542066842943042,18.373566638458232
1471,1.7335640222923578,1.0,4.226003460334385,22.992926877800656,7.3260475569187,0.3467128044584716,0.04507866329079688,18.375601651668486
1472,1.727025059782979,1.0,4.225905375896745,22.981788158556355,7.298244484445289,0.3454050119565958,0.044739233356776036,18.377628941803053
1473,1.7205107620855995,1.0,4.2258076614312845,22.97068787548693,7.270547559996304,0.3441021524171199,0.04440235923678556,18.379648538347496
1474,1.7140210361651316,1.0,4.225710315542477,22.95962592030801,7.242956373579801,0.3428042072330263,0.04406802168624886,18.38166047067349
1475,1.7075557893374145,1.0,4.225613336840062,22.948602184828495,7.215470516822638,0.3415111578674829,0.04373620160549581,18.383664768039274
1476,1.7011149292678882,1.0,4.225516723939019,22.937616560952737,7.188089582963802,0.34022298585357763,0.04340688003867138,18.385661459590096
1477,1.6946983639702775,1.0,4.225420475459554,22.926668940682685,7.160813166847818,0.3389396727940555,0.04308003817265303,18.387650574358666
1478,1.6883060018052776,1.0,4.225324590027079,22.915759216120005,7.133640864918142,0.3376612003610555,0.042755657335975826,18.389632141265587
1479,1.6819377514792435,1.0,4.225229066272189,22.904887279468177,7.106572275210589,0.3363875502958487,0.0424337189977658,18.391606189119813
1480,1.6755935220428897,1.0,4.225133902830644,22.894053023034555,7.0796069973468185,0.33511870440857794,0.042114204766681436,18.393572746619075
1481,1.6692732228899874,1.0,4.22503909834335,22.883256339232414,7.05274463252781,0.33385464457799746,0.041797096389862884,18.395531842350334
1482,1.6629767637560733,1.0,4.224944651456341,22.872497120582956,7.025984783527397,0.33259535275121466,0.041482375751889344,18.397483504790202
1483,1.6567040547171594,1.0,4.224850560820758,22.861775259717305,6.999327054685814,0.3313408109434319,0.04117002487374415,18.399427762305393
1484,1.6504550061884484,1.0,4.224756825092827,22.851090649378456,6.972771051903272,0.3300910012376897,0.04086002591178767,18.401364643153144
1485,1.6442295289230564,1.0,4.224663442933846,22.840443182423222,6.946316382633575,0.32884590578461126,0.04055236115673804,18.403294175481655
1486,1.6380275340107346,1.0,4.224570413010161,22.82983275182413,6.919962655877745,0.32760550680214695,0.040247013032659325,18.40521638733051
1487,1.6318489328766024,1.0,4.224477733993149,22.819259250671323,6.893709482177687,0.32636978657532045,0.03994396409595759,18.407131306631115
1488,1.6256936372798816,1.0,4.224385404559198,22.808722572174393,6.867556473609888,0.32513872745597633,0.03964319703438436,18.409038961207116
1489,1.619561559312636,1.0,4.22429342338969,22.798222609664236,6.841503243779119,0.3239123118625272,0.039344694666047654,18.410939378774835
1490,1.613452611398516,1.0,4.224201789170978,22.787759256594853,6.815549407812198,0.3226905222797032,0.03904843993843035,18.412832586943672
1491,1.607366706291508,1.0,4.224110500594373,22.777332406545128,6.78969458235175,0.3214733412583016,0.038754415927416165,18.414718613216547
1492,1.6013037570746886,1.0,4.2240195563561205,22.7669419532206,6.7639383855500155,0.3202607514149377,0.0384626058363227,18.416597484990312
1493,1.595263677158982,1.0,4.223928955157385,22.75658779045519,6.738280437062667,0.3190527354317964,0.03817299299494196,18.418469229556163
1494,1.589246380281926,1.0,4.223838695704229,22.746269812212915,6.712720358042678,0.31784927605638524,0.03788556085858807,18.420333874100063
1495,1.5832517805064372,1.0,4.2237487767075965,22.735987912589586,6.687257771134188,0.31665035610128744,0.03760029300715206,18.422191445703156
1496,1.5772797922195847,1.0,4.223659196883294,22.72574198581445,6.661892300466421,0.31545595844391694,0.03731717314416384,18.424041971342174
1497,1.571330330131368,1.0,4.22356995495197,22.715531926251867,6.636623571647606,0.3142660660262736,0.037036185095861304,18.425885477889853
1498,1.565403309273499,1.0,4.223481049639103,22.705357628402886,6.611451211758963,0.3130806618546998,0.03675731281026633,18.42772199211534
1499,1.559498644998186,1.0,4.223392479674973,22.695218986906884,6.586374849348649,0.3118997289996372,0.036480540356267674,18.429551540684603
1500,1.5536162529769295,1.0,4.223304243794654,22.68511589654311,6.561394114425815,0.3107232505953859,0.03620585192271112,18.43137415016083
1501,1.5477560491993132,1.0,4.22321634073799,22.675048252232255,6.536508638454611,0.3095512098398626,0.035933231817496004,18.433189847004847
1502,1.5419179499718063,1.0,4.223128769249577,22.66501594903797,6.511718054348265,0.3083835899943613,0.035662664466678866,18.4349986575755
1503,1.5361018719165682,1.0,4.223041528078749,22.655018882168374,6.487021996463171,0.3072203743833136,0.03539413441358377,18.43680060813007
1504,1.530307731970259,1.0,4.222954615979554,22.64505694697755,6.4624201005930075,0.3060615463940518,0.035127626317919367,18.43859572482468
1505,1.5245354473828492,1.0,4.2228680317107425,22.63513003896701,6.437912003962869,0.30490708947656986,0.03486312495490236,18.44038403371467
1506,1.5187849357164422,1.0,4.222781774035747,22.625238053787115,6.413497345223446,0.30375698714328847,0.03460061521438797,18.442165560755008
1507,1.513056114844095,1.0,4.222695841722661,22.61538088723853,6.389175764445206,0.30261122296881904,0.034340082100006615,18.443940331800686
1508,1.5073489029486449,1.0,4.22261023354423,22.605558435273604,6.364946903112616,0.30146978058972895,0.03408151072830725,18.445708372607108
1509,1.501663218521541,1.0,4.222524948277823,22.59577059399776,6.34081040411838,0.30033264370430823,0.0338248863279071,18.447469708830475
1510,1.495998980361683,1.0,4.222439984705425,22.58601725967085,6.316765911757717,0.2991997960723366,0.03357019423864793,18.449224366028186
1511,1.4903561075742573,1.0,4.222355341613614,22.576298328708496,6.292813071722639,0.29807122151485144,0.033317419910758365,18.45097236965922
1512,1.4847345195695836,1.0,4.222271017793544,22.56661369768342,6.268951531096274,0.2969469039139167,0.03306654890402283,18.452713745084523
1513,1.4791341360619656,1.0,4.22218701204093,22.556963263326725,6.245180938347213,0.2958268272123931,0.03281756688695666,18.454448517567396
1514,1.4735548770685414,1.0,4.222103323156028,22.547346922529197,6.221500943323861,0.2947109754137083,0.03257045963598726,18.456176712273876
1515,1.4679966629081425,1.0,4.222019949943622,22.53776457234255,6.19791119724884,0.2935993325816285,0.032325213034641635,18.457898354273112
1516,1.4624594142001563,1.0,4.221936891213002,22.528216109980672,6.174411352713396,0.29249188284003125,0.03208181307273997,18.459613468537754
1517,1.456943051863392,1.0,4.221854145777951,22.518701432820855,6.151001063671841,0.2913886103726784,0.03184024584559521,18.461322079944328
1518,1.4514474971149516,1.0,4.221771712456724,22.509220438404988,6.127679985436015,0.2902894994229903,0.031600497553218865,18.463024213273616
1519,1.4459726714691032,1.0,4.221689590072037,22.49977302444075,6.104447774669767,0.28919453429382064,0.03136255449953242,18.464719893211026
1520,1.4405184967361622,1.0,4.221607777451043,22.49035908880277,6.081304089383467,0.28810369934723246,0.031126403091585184,18.466409144346965
1521,1.435084895021373,1.0,4.2215262734253205,22.48097852953378,6.058248588928544,0.2870169790042746,0.030892029838777577,18.46809199117722
1522,1.429671788723797,1.0,4.221445076830857,22.47163124484574,6.035280933992039,0.2859343577447594,0.03065942135209052,18.46976845810333
1523,1.424279100535207,1.0,4.221364186508028,22.46231713312095,6.01240078659119,0.28485582010704136,0.030428564343320665,18.47143856943294
1524,1.4189067534389763,1.0,4.221283601301585,22.45303609291316,5.989607810068022,0.28378135068779525,0.03019944562432104,18.47310234938018
1525,1.4135546707089872,1.0,4.221203320060635,22.44378802294861,5.966901669083994,0.28271093414179743,0.0299720521062479,18.474759822066037
1526,1.4082227759085284,1.0,4.221123341638628,22.434572822127123,5.944282029614632,0.28164455518170567,0.029746370798812823,18.476411011518707
1527,1.402910992889207,1.0,4.2210436648933385,22.425390389523134,5.92174855894421,0.2805821985778414,0.029522388809540705,18.47805594167397
1528,1.3976192457898602,1.0,4.220964288686848,22.416240624386713,5.899300925660446,0.279523849157972,0.02930009334303326,18.47969463637554
1529,1.3923474590354712,1.0,4.220885211885532,22.407123426144565,5.876938799649217,0.27846949180709424,0.029079471700237995,18.481327119375443
1530,1.3870955573360908,1.0,4.220806433360042,22.398038694401034,5.854661852089305,0.27741911146721815,0.028860511277722805,18.482953414334357
1531,1.3818634656857611,1.0,4.220727951985286,22.38898632893907,5.8324697554471525,0.27637269313715224,0.028643199566955938,18.48457354482198
1532,1.3766511093614469,1.0,4.220649766640422,22.37996622972118,5.8103621834716686,0.2753302218722894,0.02842752415359153,18.486187534317388
1533,1.371458413921964,1.0,4.22057187620883,22.370978296890378,5.78833881118901,0.2742916827843928,0.02821347271676024,18.487795406209386
1534,1.3662853052069197,1.0,4.220494279578104,22.362022430771102,5.766399314897429,0.2732570610413839,0.028001033028365485,18.489397183796857
1535,1.3611317093356528,1.0,4.220416975640035,22.353098531870124,5.744543372162126,0.2722263418671306,0.027790192952384937,18.490992890289125
1536,1.3559975527061772,1.0,4.220339963290593,22.344206500877448,5.722770661810122,0.2711995105412354,0.027580940444177127,18.492582548806293
1537,1.3508827619941328,1.0,4.220263241429913,22.335346238667178,5.701080863925152,0.27017655239882654,0.027373263549793456,18.494166182379605
1538,1.345787264151737,1.0,4.220186808962276,22.32651764629838,5.67947365984259,0.2691574528303474,0.027167150405295257,18.495743813951783
1539,1.3407109864067417,1.0,4.220110664796101,22.317720625015937,5.657948732144391,0.26814219728134836,0.026962589236076074,18.49731546637738
1540,1.3356538562613929,1.0,4.220034807843921,22.308955076251365,5.636505764654038,0.2671307712522786,0.02675956835618894,18.498881162423118
1541,1.3306158014913985,1.0,4.219959237022371,22.30022090162364,5.615144442431553,0.2661231602982797,0.02655807616767895,18.500440924768238
1542,1.3255967501448935,1.0,4.219883951252173,22.291518002939984,5.593864451768473,0.2651193500289787,0.026358101159920547,18.50199477600484
1543,1.3205966305414134,1.0,4.2198089494581215,22.282846282196672,5.572665480182897,0.2641193261082827,0.026159631908960014,18.503542738638224
1544,1.3156153712708711,1.0,4.219734230569063,22.27420564157978,5.551547216414522,0.26312307425417425,0.02596265707686288,18.505084835087228
1545,1.310652901192537,1.0,4.219659793517888,22.265595983465953,5.530509350419721,0.2621305802385074,0.02576716541106621,18.506621087684568
1546,1.3057091494340218,1.0,4.219585637241511,22.257017210423147,5.509551573366628,0.26114182988680434,0.02557314574373575,18.50815151867717
1547,1.300784045390266,1.0,4.219511760680854,22.248469225211345,5.488673577630245,0.26015680907805316,0.02538058699112798,18.50967615022651
1548,1.29587751872253,1.0,4.219438162780838,22.23995193078329,5.467875056787583,0.259175503744506,0.025189478152956916,18.51119500440895
1549,1.2909894993573907,1.0,4.219364842490361,22.231465230285156,5.447155705612807,0.2581978998714781,0.024999808311765695,18.512708103216067
1550,1.2861199174857405,1.0,4.219291798762287,22.22300902705727,5.426515220072414,0.2572239834971481,0.02481156663230292,18.514215468554976
1551,1.2812687035617896,1.0,4.219219030553427,22.21458322463475,5.40595329732042,0.2562537407123579,0.024624742360903635,18.515717122248677
1552,1.2764357883020738,1.0,4.219146536824531,22.206187726748183,5.3854696356935845,0.25528715766041477,0.02443932482487505,18.51721308603637
1553,1.2716211026844644,1.0,4.219074316540267,22.197822437324255,5.365063934706637,0.25432422053689285,0.024255303431886796,18.51870338157379
1554,1.2668245779471814,1.0,4.219002368669208,22.1894872604864,5.344735895047528,0.2533649155894363,0.024072667669365815,18.520188030433527
1555,1.2620461455878145,1.0,4.218930692183817,22.1811821005554,5.3244852185727165,0.2524092291175629,0.023891407103895885,18.521667054105354
1556,1.2572857373623414,1.0,4.218859286060435,22.17290686205001,5.304311608302455,0.2514571474724683,0.023711511380621497,18.52314047399655
1557,1.2525432852841554,1.0,4.218788149279263,22.164661449687525,5.28421476841611,0.25050865705683106,0.023532970222656373,18.52460831143222
1558,1.2478187216230934,1.0,4.218717280824347,22.156445768384387,5.264194404247489,0.24956374432461867,0.023355773430496364,18.526070587655624
1559,1.243111978904468,1.0,4.218646679683567,22.14825972325673,5.244250222280202,0.2486223957808936,0.023179910881436734,18.52752732382848
1560,1.2384229899081072,1.0,4.218576344848622,22.140103219620944,5.2243819301430445,0.24768459798162143,0.023005372528994036,18.528978541031297
1561,1.2337516876673895,1.0,4.218506275315011,22.131976162994217,5.2045892366053685,0.24675033753347791,0.022832148402331977,18.530424260263686
1562,1.2290980054682907,1.0,4.2184364700820245,22.123878459095067,5.184871851572513,0.24581960109365814,0.022660228605691956,18.53186450244468
1563,1.224461876848431,1.0,4.218366928152727,22.115810013843852,5.165229486081238,0.2448923753696862,0.022489603317827733,18.533299288413037
1564,1.2198432355961233,1.0,4.218297648533942,22.10777073336328,5.145661852295162,0.24396864711922467,0.02232026279144429,18.534728638927565
1565,1.2152420157494317,1.0,4.218228630236242,22.099760523978908,5.126168663500255,0.24304840314988635,0.02215219735264113,18.536152574667426
1566,1.2106581515952255,1.0,4.218159872273929,22.09177929221961,5.106749634100307,0.2421316303190451,0.02198539740035952,18.537571116232453
1567,1.2060915776682433,1.0,4.218091373665024,22.083826944818057,5.087404479612456,0.24121831553364864,0.021819853405834082,18.538984284143456
1568,1.2015422287501565,1.0,4.218023133431252,22.075903388711183,5.068132916662706,0.2403084457500313,0.0216555559120484,18.540392098842528
1569,1.197010039868638,1.0,4.21795515059803,22.068008531040615,5.048934662981475,0.23940200797372763,0.021492495533194777,18.541794580693356
1570,1.1924949462964372,1.0,4.217887424194447,22.060142279153123,5.029809437399175,0.23849898925928742,0.021330662954138137,18.54319174998152
1571,1.1879968835504504,1.0,4.217819953253257,22.05230454060104,5.010756959841776,0.23759937671009007,0.021170048929883736,18.54458362691481
1572,1.1835157873908042,1.0,4.217752736810862,22.044495223142672,4.991776951326427,0.23670315747816084,0.02101064428504913,18.545970231623514
1573,1.1790515938199355,1.0,4.2176857739072995,22.03671423474271,4.97286913395707,0.23581031876398711,0.020852439913339953,18.547351584160722
1574,1.1746042390816798,1.0,4.217619063586225,22.028961483572616,4.954033230920085,0.23492084781633596,0.020695426777029777,18.548727704502646
1575,1.170173659660358,1.0,4.217552604894905,22.021236878011003,4.935268966479947,0.2340347319320716,0.020539595906443733,18.55009861254889
1576,1.1657597922798717,1.0,4.2174863968841985,22.013540326644012,4.916576065974907,0.23315195845597433,0.020384938399446145,18.551464328122773
1577,1.1613625739027968,1.0,4.217420438608542,22.005871738265665,4.897954255812679,0.23227251478055938,0.02023144542093194,18.55282487097161
1578,1.1569819417294869,1.0,4.217354729125942,21.99823102187822,4.879403263466167,0.23139638834589737,0.020079108202322005,18.554180260767016
1579,1.1526178331971737,1.0,4.217289267497958,21.990618086692507,4.860922817469192,0.23052356663943474,0.019927918041062215,18.5555305171052
1580,1.1482701859790734,1.0,4.217224052789686,21.983032842128267,4.842512647412234,0.22965403719581468,0.019777866300126238,18.55687565950726
1581,1.1439389379834983,1.0,4.217159084069753,21.975475197814458,4.824172483938216,0.22878778759669965,0.019628944407522213,18.558215707419464
1582,1.139624027352969,1.0,4.217094360410295,21.967945063589575,4.8059020587382735,0.2279248054705938,0.019481143855803008,18.559550680213558
1583,1.1353253924633304,1.0,4.21702988088695,21.96044234950194,4.787701104547568,0.22706507849266608,0.019334456201580228,18.560880597187044
1584,1.1310429719228725,1.0,4.216965644578844,21.952966965810003,4.769569355141107,0.2262085943845745,0.019188873065041856,18.562205477563474
1585,1.1267767045714536,1.0,4.216901650568572,21.945518822982613,4.75150654532958,0.2253553409142907,0.01904438612947357,18.56352534049273
1586,1.1225265294796272,1.0,4.216837897942194,21.9380978316993,4.733512410955218,0.22450530589592543,0.018900987140783643,18.56484020505133
1587,1.1182923859477694,1.0,4.216774385789217,21.930703902850517,4.7155866888876625,0.22365847718955387,0.01875866790703132,18.566150090242687
1588,1.114074213505215,1.0,4.216711113202578,21.923336947537912,4.697729117019862,0.22281484270104301,0.018617420297958955,18.567455014997414
1589,1.1098719519093942,1.0,4.216648079278641,21.915996877074562,4.679939434263983,0.22197439038187886,0.01847723624452753,18.5687549981736
1590,1.105685541144968,1.0,4.216585283117174,21.908683602985207,4.662217380547321,0.2211371082289936,0.01833810773845561,18.570050058557083
1591,1.1015149214229756,1.0,4.2165227238213445,21.90139703700647,4.64456269680826,0.2203029842845951,0.01820002683176196,18.571340214861753
1592,1.097360033179978,1.0,4.2164604004976995,21.89413709108708,4.626975124992219,0.2194720066359956,0.018062985636311438,18.572625485729805
1593,1.0932208170772084,1.0,4.216398312256159,21.886903677388087,4.6094544080476405,0.21864416341544168,0.017926976323364388,18.57390588973204
1594,1.0890972139997246,1.0,4.216336458209996,21.879696708283035,4.592000289921973,0.21781944279994492,0.017791991123129427,18.575181445368127
1595,1.0849891650555636,1.0,4.216274837475834,21.87251609635817,4.574612515557687,0.21699783301111272,0.017658022324319535,18.576452171066894
1596,1.0808966115749032,1.0,4.216213449173623,21.865361754412618,4.557290830888305,0.21617932231498066,0.01752506227371161,18.577718085186586
1597,1.0768194951092205,1.0,4.216152292426639,21.858233595458557,4.5400349828344355,0.2153638990218441,0.017393103375709148,18.578979206015152
1598,1.0727577574304603,1.0,4.216091366361457,21.851131532721382,4.522844719299842,0.21455155148609206,0.017262138091908456,18.580235551770514
1599,1.0687113405302024,1.0,4.216030670107953,21.844055479639852,4.505719789167518,0.2137422681060405,0.017132158940667934,18.58148714060084
1600,1.064680186618832,1.0,4.215970202799283,21.837005349866246,4.488659942295775,0.2129360373237664,0.017003158496680666,18.58273399058481
1601,1.0606642381247158,1.0,4.215909963571871,21.829981057266505,4.471664929514357,0.21213284762494317,0.016875129390550258,18.583976119731897
1602,1.0566634376933797,1.0,4.215849951565401,21.822982515920355,4.454734502620565,0.21133268753867593,0.016748064308369864,18.585213545982626
1603,1.0526777281866886,1.0,4.2157901659228,21.81600964012144,4.437868414375396,0.21053554563733773,0.016621955991304317,18.58644628720884
1604,1.0487070526820317,1.0,4.215730605790231,21.809062344377427,4.421066418499709,0.20974141053640633,0.016496797235175505,18.587674361213978
1605,1.0447513544715088,1.0,4.215671270317073,21.80214054341012,4.404328269670388,0.20895027089430177,0.01637258089005078,18.58889778573333
1606,1.0408105770611202,1.0,4.215612158655917,21.795244152155558,4.387653723516539,0.20816211541222404,0.01624929985983453,18.59011657843431
1607,1.0368846641699605,1.0,4.21555326996255,21.788373085764114,4.371042536615698,0.2073769328339921,0.016126947101862774,18.5913307569167
1608,1.0329735597294152,1.0,4.215494603395942,21.78152725960057,4.354494466490046,0.20659471194588303,0.016005515626500894,18.592540338712947
1609,1.0290772078823585,1.0,4.215436158118235,21.7747065892442,4.33800927160265,0.2058154415764717,0.01588499849674426,18.593745341288393
1610,1.025195552982356,1.0,4.215377933294736,21.767910990488847,4.321586711353718,0.2050391105964712,0.01576538882782198,18.594945782041545
1611,1.0213285395928713,1.0,4.215319928093893,21.761140379342972,4.305226546076863,0.20426570791857426,0.01564667978680361,18.596141678304345
1612,1.0174761124864729,1.0,4.2152621416872975,21.75439467202972,4.288928537035395,0.20349522249729457,0.015528864592208782,18.59733304734241
1613,1.0136382166440456,1.0,4.215204573249661,21.747673784986965,4.272692446418612,0.20272764332880913,0.015411936513619818,18.598519906355303
1614,1.009814797254005,1.0,4.21514722195881,21.740977634867356,4.256518037338119,0.201962959450801,0.01529588887129721,18.599702272476787
1615,1.0060057997115155,1.0,4.215090086995673,21.734306138538347,4.240405073824164,0.2012011599423031,0.015180715035798088,18.60088016277507
1616,1.0022111696177085,1.0,4.215033167544266,21.727659213082227,4.224353320821973,0.2004422339235417,0.015066408427597428,18.602053594253075
1617,0.998430852778908,1.0,4.214976462791684,21.72103677579614,4.208362544188126,0.19968617055578158,0.014952962516712262,18.603222583848684
1618,0.9946647952058536,1.0,4.214919971928088,21.714438744192105,4.192432510686914,0.19893295904117073,0.014840370822328539,18.604387148434984
1619,0.9909129431129328,1.0,4.214863694146694,21.707865035997017,4.176562987986749,0.19818258862258656,0.014728626912431014,18.605547304820536
1620,0.9871752429174098,1.0,4.2148076286437615,21.70131556915265,4.1607537446565575,0.19743504858348196,0.014617724403435704,18.606703069749607
1621,0.9834516412386624,1.0,4.2147517746185805,21.694790261815665,4.1450045501622075,0.19669032824773247,0.014507656959825279,18.60785445990243
1622,0.9797420848974188,1.0,4.214696131273461,21.688289032357574,4.129315174862946,0.19594841697948376,0.014398418293787114,18.609001491895448
1623,0.9760465209149976,1.0,4.214640697813725,21.681811799364738,4.113685390007844,0.1952093041829995,0.01429000216485406,18.610144182281562
1624,0.9723648965125524,1.0,4.214585473447689,21.675358481638348,4.098114967732268,0.19447297930251048,0.014182402379548001,18.611282547550378
1625,0.9686971591103168,1.0,4.214530457386655,21.668928998194378,4.082603681054357,0.19373943182206338,0.014075612791025977,18.61241660412845
1626,0.965043256326854,1.0,4.214475648844903,21.662523268263566,4.067151303871516,0.19300865126537078,0.01396962729872907,18.613546368379524
1627,0.9614031359783102,1.0,4.214421047039675,21.65614121129136,4.051757610956937,0.19228062719566202,0.013864439848033936,18.61467185660479
